osm_id,lit,highway,geometry_type,geometry
way/54174754,no,footway,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5830703, 12.9501806], [77.5829524, 12.9502123], [77.5827924, 12.9502553]]}"
way/54174761,yes,steps,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5873936, 12.9495909], [77.5871036, 12.9496663]]}"
way/57373276,no,motorway,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6060008, 12.8542084], [77.6067143, 12.8544204], [77.607127, 12.8545379], [77.607343, 12.8545913], [77.6076309, 12.8546521], [77.6079702, 12.8547174], [77.6091542, 12.854893], [77.6099836, 12.8550207], [77.6103495, 12.8550816], [77.610709, 12.8551564], [77.6114127, 12.8553324], [77.6118679, 12.8554661], [77.6123799, 12.8556326], [77.612769, 12.855777], [77.6134201, 12.8560448], [77.6138722, 12.8562518], [77.6142296, 12.8564275], [77.6147704, 12.8567128], [77.6154625, 12.8571279], [77.6157934, 12.8573506], [77.6162355, 12.8576603], [77.6168486, 12.8581427], [77.6200921, 12.8607152], [77.6206012, 12.8611077], [77.6208367, 12.8612794], [77.6212163, 12.861529], [77.6221116, 12.8620642], [77.6246999, 12.8636918], [77.6252646, 12.8640403], [77.6259237, 12.8644532], [77.6262571, 12.864679], [77.6266968, 12.8649413], [77.6270553, 12.8651357], [77.6272776, 12.8652629], [77.6276009, 12.8654278], [77.6282038, 12.8656952], [77.629015, 12.8660161]]}"
way/57373278,no,motorway,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5998478, 12.853661], [77.5999384, 12.8536639]]}"
way/57373279,no,motorway,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5999401, 12.8535016], [77.5998547, 12.8534985]]}"
way/57373280,no,motorway,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5998547, 12.8534985], [77.5971959, 12.853401], [77.5970378, 12.8533929], [77.5969511, 12.8533881], [77.5960596, 12.8533428], [77.5956741, 12.8533094], [77.5953752, 12.8532625], [77.5951211, 12.8532114], [77.5948869, 12.8531453], [77.5946526, 12.8530591], [77.5944529, 12.8529737], [77.59425, 12.8528829], [77.594068, 12.8527915], [77.5939274, 12.852712], [77.5937879, 12.8526261], [77.5936536, 12.8525342], [77.5934747, 12.8523995], [77.5932819, 12.8522436], [77.592921, 12.851923], [77.5928087, 12.8518217]]}"
way/59153587,no,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6201301, 12.869024], [77.6195417, 12.869116], [77.6192283, 12.869165], [77.6189138, 12.8692151], [77.6185836, 12.8692677], [77.6185102, 12.8692794]]}"
way/59158604,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6192283, 12.869165], [77.6190329, 12.8682107]]}"
way/59260165,yes,footway,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.562283, 13.0175666], [77.5623384, 13.0176536], [77.5623758, 13.0177069], [77.5624693, 13.0178604]]}"
way/59260172,yes,footway,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5627692, 13.0172625], [77.5626079, 13.0173634], [77.562283, 13.0175666]]}"
way/59358750,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6400563, 12.9824062], [77.640059, 12.982363], [77.6400865, 12.9816132], [77.6401189, 12.980757], [77.640121, 12.9807008], [77.6401416, 12.980158], [77.6401462, 12.9800213], [77.6401485, 12.9799734], [77.6401935, 12.9787926], [77.640206, 12.9784613], [77.6402082, 12.9784018]]}"
way/59358805,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6400107, 12.9726141], [77.6401083, 12.9706571]]}"
way/59358835,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6397403, 12.9783812], [77.6397379, 12.9784452], [77.63968, 12.9799683], [77.6396502, 12.980756]]}"
way/59358858,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6386374, 12.972571], [77.6386416, 12.9724627], [77.638642, 12.9724532], [77.638679, 12.9715084], [77.6386827, 12.971433], [77.6387007, 12.9710681], [77.6387336, 12.9705728], [77.638767, 12.9701266], [77.6387736, 12.9700379], [77.6387771, 12.9699848], [77.6387783, 12.9699662], [77.6388072, 12.9695264], [77.6388805, 12.9684058]]}"
way/61418801,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6820619, 12.9766895], [77.6824661, 12.9765161], [77.6827862, 12.976358], [77.6831329, 12.9762047], [77.6833498, 12.9761027]]}"
way/61418835,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.682062, 12.9732461], [77.6809479, 12.9735282], [77.6802387, 12.9737309]]}"
way/66080925,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6475955, 12.9750178], [77.6476378, 12.9743274], [77.6476522, 12.9735754], [77.6475278, 12.9732789], [77.6475135, 12.9731094]]}"
way/70537554,no,motorway,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.531759, 12.9282182], [77.5315828, 12.9306186], [77.5314488, 12.9323413], [77.5314222, 12.9326625], [77.5313977, 12.9329588], [77.5313735, 12.9332523], [77.5313661, 12.9333413]]}"
way/70537556,no,motorway,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4947206, 12.87841], [77.4945511, 12.8782362], [77.4942997, 12.8779642]]}"
way/70537568,yes,motorway,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5225525, 12.859902], [77.5235026, 12.8595077], [77.5242264, 12.8592074], [77.5251596, 12.8588202], [77.5253925, 12.8587318], [77.5260471, 12.8584834], [77.5272619, 12.8580404]]}"
way/70537571,no,motorway,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5317814, 12.9279383], [77.531759, 12.9282182]]}"
way/70537573,no,motorway,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.531352, 12.9155722], [77.5314729, 12.9167224], [77.5316331, 12.9179677], [77.5317315, 12.918752], [77.5318068, 12.9192836], [77.5318853, 12.9199951], [77.5319452, 12.9204812], [77.532041, 12.9212736], [77.532106, 12.9222598], [77.5321194, 12.9230341], [77.5321014, 12.9235798], [77.532065, 12.9243417], [77.5319727, 12.9254926], [77.5317814, 12.9279383]]}"
way/70537574,no,motorway,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4946681, 12.8792256], [77.4945672, 12.8794249], [77.4944632, 12.8795952], [77.4942915, 12.8798284], [77.4941534, 12.8799946], [77.494011, 12.8801562], [77.4938546, 12.8803255], [77.4937321, 12.8804348], [77.4935535, 12.8805929], [77.4929234, 12.8811167], [77.4913294, 12.8823918], [77.4905444, 12.8830207], [77.4901774, 12.8833118], [77.4892194, 12.8840725], [77.4885683, 12.8845899], [77.4876214, 12.8853672], [77.4869027, 12.8859921], [77.4862924, 12.8865831], [77.485524, 12.8873569], [77.4849397, 12.8879436], [77.4843767, 12.8885211], [77.4838096, 12.8890798], [77.4834275, 12.8894513], [77.483166, 12.8896944], [77.4829149, 12.8899186], [77.4812434, 12.891338], [77.4809661, 12.891572], [77.4798429, 12.8925197], [77.4797793, 12.8925733], [77.4785204, 12.8936355], [77.4774271, 12.89456], [77.477178, 12.8947685], [77.4769378, 12.8949695], [77.4767295, 12.8951438], [77.4765057, 12.8953222], [77.4763267, 12.895473]]}"
way/70537575,no,motorway,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5223929, 12.859758], [77.522168, 12.8598555]]}"
way/70537581,no,motorway,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5221365, 12.8600797], [77.5225525, 12.859902]]}"
way/70537582,no,motorway,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5014477, 12.8840599], [77.5017868, 12.8842609]]}"
way/70537585,no,motorway,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5278798, 12.9076358], [77.5281096, 12.9080233]]}"
way/71519007,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5400778, 13.0289633], [77.5402066, 13.0288941], [77.5402538, 13.0288702], [77.5403175, 13.0288378], [77.5403533, 13.0288129], [77.5405026, 13.0287274]]}"
way/72092652,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6239404, 13.0065254], [77.6238063, 13.0065734], [77.6231215, 13.0068454], [77.6230955, 13.0068558], [77.6230245, 13.0068837]]}"
way/72092664,yes,tertiary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6220139, 13.0077171], [77.6221579, 13.0077099], [77.6226836, 13.0075281], [77.6232292, 13.0073224], [77.6241351, 13.0069766], [77.6245333, 13.0068254], [77.6248431, 13.0067076], [77.6249099, 13.0066823], [77.625154, 13.0065895], [77.6255199, 13.0064505], [77.6255293, 13.0064469], [77.6255507, 13.0064388], [77.6258226, 13.0063355], [77.6258769, 13.0063149], [77.626073, 13.0062409], [77.6260952, 13.0062306], [77.6261125, 13.0062179], [77.6261564, 13.0061794], [77.6261848, 13.006161], [77.6272244, 13.0057106]]}"
way/72092666,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6245333, 13.0068254], [77.6243128, 13.0063718], [77.6240682, 13.0058587]]}"
way/72092670,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6235131, 13.0056087], [77.6226168, 13.0060126]]}"
way/72385155,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6227041, 13.0037591], [77.622981, 13.0035417], [77.6233523, 13.0032501], [77.6241892, 13.0028237], [77.6242029, 13.0028167]]}"
way/72431593,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6237082, 13.006024], [77.6240682, 13.0058587], [77.6244176, 13.0057035]]}"
way/72431594,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6233523, 13.0032501], [77.6234507, 13.0036629], [77.6235071, 13.0041076], [77.6235533, 13.004524]]}"
way/72431595,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6234507, 13.0036629], [77.6243835, 13.0032978], [77.6243954, 13.0032932]]}"
way/72431596,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6237082, 13.006024], [77.6228002, 13.0064463]]}"
way/72431597,no,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6213444, 13.0032814], [77.6213667, 13.0033281], [77.621622, 13.0038621], [77.6217107, 13.0040344]]}"
way/72431598,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6223777, 13.0056187], [77.6225568, 13.005541], [77.6229673, 13.0053586], [77.6233407, 13.0051917], [77.6241326, 13.0048163], [77.6244736, 13.0047267], [77.6248986, 13.0046146], [77.6249032, 13.0046134]]}"
way/72431600,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6250423, 13.0050846], [77.6250636, 13.0050784], [77.625502, 13.0049566], [77.6256339, 13.0049177], [77.6258423, 13.0048457], [77.6260693, 13.0047674], [77.6261072, 13.0047543], [77.6264895, 13.0046215], [77.6268033, 13.0045084]]}"
way/72431601,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6246485, 13.0051821], [77.6249524, 13.0061059]]}"
way/72431602,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6248431, 13.0067076], [77.6246424, 13.0062266], [77.6244176, 13.0057035], [77.6242425, 13.0052858]]}"
way/72541249,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6201416, 13.0038713], [77.6201366, 13.0038618], [77.6198454, 13.0033073], [77.6197406, 13.00312], [77.6197172, 13.0030783]]}"
way/72548228,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6225474, 13.002569], [77.6225228, 13.0025223], [77.6222884, 13.0020449], [77.6220544, 13.0014763], [77.6217969, 13.0008178], [77.6217112, 13.0005799], [77.6212417, 12.9992779], [77.621238, 12.9992676]]}"
way/72548230,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6228903, 13.0023724], [77.6228857, 13.0023541], [77.6227358, 13.0017615], [77.6225392, 13.0011282], [77.6223453, 13.0005554], [77.6221859, 13.0001099], [77.6221463, 13.000004], [77.6220051, 12.9996452], [77.6218879, 12.9993474], [77.6217107, 12.9989135], [77.6217062, 12.9989024]]}"
way/72708538,yes,motorway_link,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4770506, 13.0561736], [77.4771118, 13.0565167], [77.4771113, 13.0566016], [77.4771001, 13.0566747], [77.4770655, 13.0567606], [77.4770257, 13.0568234], [77.4769703, 13.05688], [77.4768936, 13.0569346], [77.4768062, 13.0569677], [77.4767207, 13.0569792], [77.4766383, 13.0569683], [77.4765473, 13.056944], [77.4764629, 13.056906], [77.476386, 13.0568338], [77.4763357, 13.056753], [77.4763195, 13.0566572], [77.4763179, 13.0565844], [77.4763463, 13.0565079], [77.4763879, 13.0564391], [77.4764541, 13.0563744], [77.4765158, 13.0563393]]}"
way/72708541,yes,motorway_link,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.476973, 13.0555883], [77.4770233, 13.0559677], [77.4770506, 13.0561736]]}"
way/76985202,yes,motorway,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4966258, 13.0488697], [77.4943536, 13.0496674], [77.4921721, 13.0504777], [77.4908734, 13.0509482], [77.4897463, 13.0513518], [77.4885202, 13.0517905]]}"
way/80369740,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6953162, 12.9789137], [77.6954983, 12.9790381], [77.6960106, 12.9789012], [77.6962781, 12.9788164], [77.6969979, 12.9785696], [77.6971039, 12.9785404], [77.6973574, 12.9784704], [77.6975936, 12.9784075], [77.6979819, 12.9782824], [77.6981653, 12.9781963], [77.698319, 12.9782123], [77.6983643, 12.9782112], [77.6987266, 12.9781147]]}"
way/80396747,yes,tertiary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6884857, 12.9920788], [77.6885301, 12.9920113], [77.6886842, 12.9919532], [77.6889379, 12.9918666], [77.689212, 12.9917894], [77.6894724, 12.9917114], [77.6897774, 12.9916441], [77.6898277, 12.9916456], [77.6900187, 12.9916498], [77.6904939, 12.9916488], [77.6906605, 12.9916069], [77.6907789, 12.9915792], [77.6910889, 12.9914866], [77.6911636, 12.9914577], [77.6912323, 12.9914317], [77.6915505, 12.9913089], [77.6919904, 12.9911093], [77.692836, 12.990675], [77.6929933, 12.9905942], [77.6931145, 12.990546], [77.6932719, 12.9904981], [77.6935168, 12.9904201], [77.6936884, 12.9903943], [77.6940287, 12.9903558], [77.6942075, 12.9903427], [77.6944287, 12.9903734], [77.6948465, 12.9903774], [77.6949433, 12.9903794], [77.6950014, 12.9903806], [77.695169, 12.9903839], [77.6954988, 12.9903322], [77.6957606, 12.9902585], [77.6960991, 12.9901526], [77.6962956, 12.9900912], [77.6966468, 12.9900651], [77.6967528, 12.990058], [77.6977277, 12.989955]]}"
way/80396932,yes,tertiary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6940114, 12.9755267], [77.6939702, 12.9753124], [77.6939598, 12.9752632], [77.6939511, 12.9752291], [77.6939014, 12.9750048], [77.6938843, 12.9749319], [77.6938458, 12.9747607], [77.6937813, 12.9745069], [77.6937138, 12.9742467], [77.6936857, 12.9741174], [77.6936586, 12.9739992], [77.6936161, 12.9737962], [77.6935731, 12.9735414], [77.6935258, 12.9732631], [77.6934442, 12.9729514]]}"
way/81609308,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6108489, 12.9140124], [77.6105284, 12.9140078], [77.6101438, 12.9139683]]}"
way/82432599,yes,secondary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5554523, 13.0861078], [77.5554864, 13.086151], [77.5556058, 13.0863697], [77.5556419, 13.0865561], [77.5556529, 13.0866132], [77.5556949, 13.0873493], [77.5556582, 13.0878028], [77.5556289, 13.0881034], [77.5556287, 13.0882213], [77.5556786, 13.0884613], [77.5557349, 13.088659], [77.5557488, 13.0887073], [77.5557928, 13.0888162], [77.5558968, 13.08904], [77.5561904, 13.089442], [77.5562452, 13.089517], [77.5567172, 13.0902802], [77.556741, 13.0902965], [77.5581084, 13.0912334], [77.5584747, 13.0914844], [77.5587586, 13.0917499], [77.5588197, 13.0918042], [77.5591545, 13.092113], [77.5594655, 13.0923998], [77.5594835, 13.0924164], [77.5595075, 13.09244], [77.5595763, 13.0925076], [77.5596914, 13.0926161], [77.5599755, 13.092884], [77.5602067, 13.093102], [77.5602349, 13.0931285], [77.5605519, 13.0934202], [77.5610845, 13.0939187], [77.5612394, 13.0941828], [77.5613259, 13.0945336], [77.5613861, 13.094778], [77.5615408, 13.0952295], [77.5617226, 13.0956283], [77.5618428, 13.0958898], [77.5618557, 13.0959179], [77.5622675, 13.0966828], [77.5626168, 13.0973163], [77.5627245, 13.0975214], [77.5628246, 13.0976957], [77.5628479, 13.0977296], [77.5628657, 13.0977463], [77.562898, 13.097763], [77.5629206, 13.097771], [77.5629577, 13.0977752], [77.5629998, 13.0977758], [77.5630472, 13.097771], [77.5631135, 13.0977599], [77.563227, 13.0977408], [77.5636355, 13.0976461], [77.5636979, 13.0976316], [77.5637583, 13.0976236], [77.5637756, 13.0976222], [77.5638125, 13.0976191], [77.5638616, 13.0976166], [77.5639586, 13.0976129], [77.5640615, 13.0976156], [77.5642508, 13.0976317], [77.564582, 13.0976593], [77.5648109, 13.0976784], [77.5650701, 13.0977], [77.5654219, 13.0977122], [77.5660886, 13.0977588], [77.566424, 13.0977798], [77.5667388, 13.0978003], [77.5669976, 13.09783], [77.5670389, 13.0978448], [77.5671914, 13.0978745], [77.5672212, 13.097878], [77.5675011, 13.0979035], [77.5677012, 13.0979299], [77.5677182, 13.0979322], [77.5677877, 13.0979414], [77.5680594, 13.0979766], [77.5683465, 13.0980103], [77.5686221, 13.0980428], [77.5689184, 13.0980776], [77.5692165, 13.098106], [77.5695027, 13.0981159], [77.569765, 13.0981249], [77.5703848, 13.0981463], [77.5706511, 13.0981672], [77.5709404, 13.0982154], [77.5722128, 13.0984425], [77.5726601, 13.0985257], [77.574872, 13.098967]]}"
way/82432638,yes,secondary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.582753, 13.1009828], [77.5815837, 13.1006762], [77.5813616, 13.1006148], [77.5809235, 13.1004827], [77.5796693, 13.1001254], [77.5789744, 13.0999], [77.5788597, 13.0998644], [77.5788309, 13.0998569], [77.5787598, 13.0997906], [77.5772927, 13.0993848], [77.5772736, 13.0993793], [77.577149, 13.099343]]}"
way/82432682,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.582753, 13.1009828], [77.5827714, 13.1009253], [77.5829079, 13.1004917], [77.5829726, 13.10034], [77.5830864, 13.1001136], [77.5833178, 13.0997432], [77.5834839, 13.0995631], [77.583728, 13.0993351], [77.5838639, 13.0992323], [77.5840652, 13.0990866], [77.5842884, 13.0989402], [77.5846962, 13.0987334], [77.584745, 13.0987144]]}"
way/82432689,no,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.585685, 13.1008566], [77.5857745, 13.1008392], [77.5860543, 13.1007848], [77.5864088, 13.1008031], [77.5867011, 13.1008851], [77.5869399, 13.1009902], [77.5872209, 13.1011847]]}"
way/82434676,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5824582, 13.0935278], [77.5824233, 13.0934478], [77.5823705, 13.0933265], [77.5822265, 13.0929867], [77.5820365, 13.0925603], [77.5820105, 13.0925007], [77.5818955, 13.0922519], [77.5818874, 13.0922344], [77.581848, 13.0921493], [77.5817807, 13.0920038], [77.5817186, 13.0918694], [77.581681, 13.091788], [77.5815969, 13.0916061], [77.5815496, 13.0915039], [77.5815186, 13.0914368], [77.5814791, 13.0913494], [77.5813599, 13.0910858], [77.5812178, 13.0907714]]}"
