osm_id,road_type,foot_access,sidewalk,lit,surface,width,geometry_type,geometry
way/1372952380,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5936074, 13.004515], [77.5936233, 13.0045186]]}"
way/1372952381,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5934984, 13.0044907], [77.5935175, 13.004495]]}"
way/1372952382,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5935175, 13.004495], [77.5935373, 13.0044994], [77.5935832, 13.0045096], [77.5936074, 13.004515]]}"
way/1372979990,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5950549, 12.9818327], [77.595069, 12.9818706]]}"
way/1372979993,footway,,,,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5949605, 12.981937], [77.5949878, 12.9819242]]}"
way/1372979995,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5951923, 12.9817864], [77.5952045, 12.9818252]]}"
way/1372979996,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5952657, 12.9817617], [77.5952771, 12.9817939]]}"
way/1372979997,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5952771, 12.9817939], [77.5953059, 12.9817843], [77.5953085, 12.9817916], [77.5952781, 12.9818025]]}"
way/1372985167,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5927158, 12.9712255], [77.5927269, 12.9712171]]}"
way/1372985169,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5926168, 12.9716067], [77.5925544, 12.9715821], [77.5925282, 12.9715684], [77.5924947, 12.9715252], [77.5924887, 12.9714906], [77.5924961, 12.9714651], [77.5925135, 12.9714494], [77.5925396, 12.9714403], [77.5925638, 12.9714246], [77.5925685, 12.9713952], [77.5925785, 12.9713527], [77.5926188, 12.9713011], [77.5926659, 12.971263], [77.5926906, 12.9712444]]}"
way/1372985171,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.591035, 12.9698756], [77.5909504, 12.9699197], [77.5909182, 12.9699315]]}"
way/1372985174,footway,,,,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5899929, 12.9740893], [77.5899856, 12.9740619], [77.5899805, 12.9740426]]}"
way/1372985175,footway,,,,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.59016, 12.9741258], [77.5901203, 12.9741044], [77.5900371, 12.9740946], [77.5899952, 12.9741008], [77.5899929, 12.9740893]]}"
way/1372985176,footway,,,,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5903746, 12.9748364], [77.5903439, 12.9747328], [77.5902564, 12.9744367], [77.59016, 12.9741258]]}"
way/1372987213,footway,,,,metal,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5917934, 12.9711573], [77.5918259, 12.9711819]]}"
way/1372987214,footway,,,,ground,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.590766, 12.9706699], [77.5907792, 12.9707506], [77.5908605, 12.9709379], [77.5910704, 12.9710439], [77.5912078, 12.9711123], [77.5912834, 12.9711104], [77.5914733, 12.971039], [77.5916015, 12.9709941], [77.5916628, 12.9709882], [77.5916953, 12.9710247], [77.5917141, 12.9710548], [77.5917934, 12.9711573]]}"
way/1373624579,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5965188, 12.8565673], [77.5965909, 12.857062]]}"
way/1373624580,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5965188, 12.8565673], [77.5961927, 12.8566358], [77.5961801, 12.8566469], [77.5961754, 12.8566602], [77.5962638, 12.8571154], [77.5961978, 12.8571312], [77.5961876, 12.8571442], [77.5961899, 12.8571619], [77.5962704, 12.8574167], [77.5962807, 12.8574295], [77.5962925, 12.8574345], [77.5963147, 12.8574325]]}"
way/1373631915,footway,,,,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6145546, 12.8514224], [77.6145081, 12.8514251], [77.6142268, 12.8514418], [77.6139016, 12.8514591], [77.6135739, 12.8514719], [77.6135333, 12.851471]]}"
way/1373633080,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6130438, 12.8507506], [77.6128898, 12.8507721], [77.6128591, 12.8506048], [77.6130122, 12.8505781]]}"
way/1373661997,footway,,,yes,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5994283, 12.9764625], [77.5993603, 12.9764466]]}"
way/1373664041,footway,,,,asphalt,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6201224, 12.9212151], [77.6201362, 12.9212213]]}"
way/1374626997,path,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6064576, 12.9650964], [77.6066885, 12.9650758], [77.6067537, 12.9650621]]}"
way/1375061395,path,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6182017, 13.0016456], [77.6181723, 13.0015736], [77.6181561, 13.001534], [77.6178251, 13.001674]]}"
way/1375061398,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6175895, 13.0015948], [77.6176628, 13.0017478]]}"
way/1375061439,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5967339, 12.9936929], [77.5968607, 12.9937804]]}"
way/1375063576,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6238097, 13.0018929], [77.6238404, 13.0018819], [77.6238564, 13.0018763]]}"
way/1375063577,footway,,,yes,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6224433, 12.9983625], [77.622703, 12.9990427], [77.6229823, 12.9997371], [77.6231873, 13.0002693], [77.6233997, 13.0008155], [77.6235495, 13.0011704], [77.6236563, 13.0014672], [77.6237565, 13.0017547]]}"
way/1375063578,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6237743, 13.0018458], [77.6237572, 13.0017998], [77.6237485, 13.0017765]]}"
way/1375341840,footway,,,,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6371744, 13.0242161], [77.6372189, 13.0242172], [77.6373074, 13.0242193], [77.6375256, 13.0241827], [77.6376381, 13.0242081]]}"
way/1375341841,footway,,,,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.637108, 13.0227266], [77.6371387, 13.0226635], [77.6371334, 13.0225943], [77.6370875, 13.0222556], [77.6370068, 13.0217003], [77.6369946, 13.0216364], [77.6369319, 13.0213382], [77.6369158, 13.0212689], [77.6368316, 13.0208322]]}"
way/1375351051,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.7595314, 12.9307447], [77.7596186, 12.9307194], [77.7597285, 12.9306882], [77.7599144, 12.9306345]]}"
way/1375351052,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.7596186, 12.9307194], [77.7596285, 12.9307607], [77.7597422, 12.9307308], [77.7597285, 12.9306882]]}"
way/1375351054,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.7594571, 12.9306466], [77.7598843, 12.9305299]]}"
way/1375508300,living_street,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6594628, 13.0082422], [77.659505, 13.0084798]]}"
way/1375602184,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5969049, 13.0530793], [77.5969244, 13.0530985], [77.597371, 13.0530828], [77.5973616, 13.0528301], [77.596915, 13.0528457], [77.5968873, 13.0528748]]}"
way/1376438901,path,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5006094, 12.9516744], [77.5006201, 12.9516083], [77.5006228, 12.9515686]]}"
way/1376522710,path,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4968353, 13.0441289], [77.4964455, 13.0442576], [77.4959305, 13.0443517], [77.4951687, 13.0442288], [77.4943909, 13.0440329], [77.4938571, 13.0439048], [77.4937284, 13.0439231], [77.4933811, 13.0445359], [77.4932483, 13.0448233]]}"
way/1376987294,living_street,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6095994, 12.9838934], [77.6098721, 12.9838142], [77.6098962, 12.9837946], [77.6100112, 12.9837832], [77.610219, 12.983769]]}"
way/1376987295,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6110304, 12.9833786], [77.6110566, 12.9833663], [77.6110634, 12.9833632], [77.6111767, 12.9833107], [77.6111985, 12.9833006], [77.6112959, 12.9835003], [77.611304, 12.983517]]}"
way/1376987296,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6110005, 12.9833925], [77.610995, 12.9833951]]}"
way/1376987297,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.611135, 12.9835258], [77.6111418, 12.9835226]]}"
way/1376987298,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6110789, 12.983552], [77.6110734, 12.9835545]]}"
way/1376987299,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6110304, 12.9833786], [77.6110005, 12.9833925], [77.6110401, 12.9834731], [77.6110789, 12.983552], [77.6111082, 12.9835383], [77.611135, 12.9835258], [77.6110566, 12.9833663]]}"
way/1376987300,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.611103, 12.9834437], [77.6110697, 12.9834593], [77.6110401, 12.9834731], [77.6110346, 12.9834757]]}"
way/1376987301,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6111465, 12.983566], [77.611106, 12.9835847], [77.6111029, 12.9835784], [77.6111232, 12.983569]]}"
way/1376987319,footway,,,,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6107243, 12.9831098], [77.6108893, 12.9834078], [77.6110284, 12.9836209], [77.6115726, 12.9840906]]}"
way/1377007402,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6120809, 12.9905364], [77.6119387, 12.9895805], [77.6119079, 12.9895876], [77.6119991, 12.9905468], [77.6120809, 12.9905364]]}"
way/1377010209,living_street,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.609241, 12.9844357], [77.6091407, 12.9840334]]}"
way/1377010221,living_street,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6075067, 12.9848525], [77.6073555, 12.9845003]]}"
way/1377010222,living_street,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6076934, 12.9842619], [77.607611, 12.9842912], [77.6075332, 12.9846695], [77.6075067, 12.9848525], [77.607553, 12.985103]]}"
way/1377010232,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6111232, 12.983569], [77.6111223, 12.9835671], [77.6111082, 12.9835383]]}"
way/1377010233,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6111507, 12.9835746], [77.6111465, 12.983566]]}"
way/1378567833,footway,,,,asphalt,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.7524786, 12.983639], [77.7524428, 12.9836491]]}"
way/1378572830,path,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5813256, 13.0369869], [77.5814232, 13.0370887], [77.5815573, 13.0374154], [77.5815815, 13.0375787], [77.5816746, 13.0378389]]}"
way/1378573348,path,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5016566, 13.0568044], [77.5016212, 13.0569025], [77.5015315, 13.0569538]]}"
way/1378581006,living_street,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6253568, 13.1179628], [77.6252249, 13.1180848]]}"
way/1378825424,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6149701, 13.0024954], [77.6150035, 13.0024917], [77.6150457, 13.002487], [77.6150775, 13.0024834]]}"
way/1378825425,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6147305, 13.0024377], [77.6148469, 13.0024361], [77.6148785, 13.0024448], [77.6149344, 13.0024787], [77.6149428, 13.002499], [77.6153544, 13.0034886]]}"
way/1378825426,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6149701, 13.0024954], [77.6149428, 13.002499]]}"
way/1378865562,footway,,,,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5845801, 12.9963069], [77.5845004, 12.9963036], [77.584373, 12.9962787], [77.5840689, 12.9962091], [77.5835561, 12.9960556], [77.5829088, 12.9957253], [77.5827906, 12.9956589], [77.5827813, 12.9956502], [77.5824058, 12.9953007], [77.5823788, 12.9952767], [77.5822373, 12.9950932], [77.5812644, 12.9938326], [77.5806934, 12.9930427], [77.5802412, 12.992415], [77.5802401, 12.9924135], [77.5800886, 12.9922032], [77.5800867, 12.9921989], [77.5798594, 12.9916973], [77.5795947, 12.9911133], [77.5795921, 12.9911095], [77.579186, 12.990519], [77.5791743, 12.9905029], [77.578986, 12.9902281], [77.5787006, 12.9897886], [77.5784119, 12.9893324], [77.5779466, 12.9885969], [77.5776315, 12.9880915]]}"
way/1378865571,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5845118, 12.9962143], [77.5843058, 12.9961979], [77.5836502, 12.9960291], [77.5831562, 12.9958095], [77.5828128, 12.9956258], [77.5826978, 12.9955313], [77.5824345, 12.9952814], [77.5822587, 12.995062], [77.5819719, 12.9946903], [77.5816527, 12.9942628], [77.5812953, 12.9938008], [77.5807323, 12.9930038], [77.5802962, 12.9923815], [77.5801628, 12.992175], [77.579648, 12.9910954], [77.5776779, 12.988051]]}"
way/1379017131,footway,,,,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5967035, 12.9642083], [77.5968932, 12.9641212], [77.5969708, 12.9640853], [77.5977029, 12.9637481]]}"
way/1379017134,living_street,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5985612, 12.9638106], [77.5986283, 12.9637472], [77.5989025, 12.9636237], [77.5989499, 12.9635487]]}"
way/1379017135,living_street,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5984912, 12.9634722], [77.5984053, 12.9632954]]}"
way/1379022185,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5537031, 13.004468], [77.5537431, 13.0044725], [77.5538738, 13.0044871], [77.5539192, 13.0044922]]}"
way/1379543552,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6022748, 13.0829716], [77.6015559, 13.0830543], [77.6015635, 13.0831472]]}"
way/1380176398,footway,,,,asphalt,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5556878, 12.9979664], [77.5557071, 12.9979679], [77.55576, 12.9979719], [77.5557866, 12.9976431], [77.5557398, 12.9976395], [77.5557251, 12.9976384]]}"
way/1380176400,footway,,,,asphalt,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5564323, 12.997183], [77.5565819, 12.9973812], [77.5565551, 12.9977693], [77.5566182, 12.997998], [77.5564961, 12.9982136]]}"
way/1380176401,footway,,,,asphalt,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5556411, 12.9972014], [77.555731, 12.9972432], [77.5557681, 12.9972604], [77.5563575, 12.9975552]]}"
way/1380176402,footway,,,,asphalt,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5559013, 12.9982514], [77.5563191, 12.9977236], [77.5563575, 12.9975552], [77.5564277, 12.9972479], [77.5564323, 12.997183], [77.5564783, 12.9965332]]}"
way/1380289026,path,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.556888, 12.8564192], [77.5567514, 12.8563197], [77.5566596, 12.8562247], [77.5565908, 12.8561426]]}"
way/1381021057,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5130162, 13.0580525], [77.5130705, 13.0580473], [77.5132425, 13.0578936]]}"
way/1381021062,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5128633, 13.0577063], [77.5129236, 13.0576802], [77.5130074, 13.0576587]]}"
way/1381021063,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5135753, 13.0570741], [77.5138144, 13.0567413]]}"
way/1381021064,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5137337, 13.0561072], [77.5138144, 13.0567413], [77.5139254, 13.0572817], [77.5139281, 13.0574163], [77.513853, 13.0576123], [77.5137202, 13.0578161]]}"
way/1381021065,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5132389, 13.0559929], [77.5135714, 13.0560119], [77.5135674, 13.0562183], [77.5135835, 13.0562771], [77.513558, 13.0566886], [77.513503, 13.0568219], [77.5135177, 13.0568676], [77.5134963, 13.0569551], [77.5135258, 13.057044], [77.5135753, 13.0570741], [77.5136223, 13.0571027], [77.5136773, 13.0571563], [77.5137283, 13.0572321], [77.5137269, 13.0572896], [77.5133112, 13.0573235], [77.513275, 13.057368], [77.5132079, 13.0575378], [77.5131114, 13.0575561], [77.5130872, 13.0576201], [77.5130216, 13.0575897]]}"
way/1381021074,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5133263, 13.055385], [77.5132334, 13.0546636], [77.5136117, 13.0545902]]}"
way/1381057071,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.7141763, 12.9643861], [77.7141853, 12.9643423], [77.7141926, 12.9643068]]}"
way/1381057072,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.7141733, 12.9644012], [77.7141763, 12.9643861]]}"
way/1381057073,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.7141926, 12.9643068], [77.7141966, 12.9642872]]}"
way/1381380913,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6161654, 12.9860463], [77.6161347, 12.986064]]}"
way/1381418970,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6104774, 12.9782988], [77.6097351, 12.9785492]]}"
way/1381418971,footway,,,,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6128346, 12.982708], [77.6127655, 12.9826439], [77.6124393, 12.9822861]]}"
way/1381888154,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5535967, 13.0761048], [77.5536079, 13.0761254], [77.5536419, 13.076188], [77.553708, 13.0761654]]}"
way/1381888158,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5578232, 13.0733442], [77.5571305, 13.073639], [77.5573678, 13.0741432], [77.5580421, 13.0738788]]}"
way/1381888163,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5565231, 13.071349], [77.5565523, 13.0713356], [77.556573, 13.071326], [77.5567433, 13.0716767], [77.5567975, 13.0716178], [77.556846, 13.0715544], [77.5568886, 13.0714871], [77.5569247, 13.0714163], [77.5569543, 13.0713426], [77.5569769, 13.0712667], [77.5569913, 13.0711967], [77.5569998, 13.0711258], [77.5570024, 13.0710545], [77.556999, 13.0709832], [77.556828, 13.0710478], [77.5567658, 13.0708916], [77.5564405, 13.071042], [77.556573, 13.071326]]}"
way/1381888164,path,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5609499, 13.0671398], [77.5607702, 13.0656885], [77.560565, 13.0647949], [77.5605298, 13.0647308], [77.5604287, 13.0645466]]}"
